Submission Date,Geography,New Cases
05/02/2020,Alabama,260
05/03/2020,Alabama,278
05/04/2020,Alabama,225
05/05/2020,Alabama,317
05/06/2020,Alabama,248
05/07/2020,Alabama,344
05/08/2020,Alabama,321
05/09/2020,Alabama,283
05/10/2020,Alabama,260
05/11/2020,Alabama,280
05/12/2020,Alabama,305
05/13/2020,Alabama,256
05/14/2020,Alabama,339
05/15/2020,Alabama,332
05/16/2020,Alabama,334
05/17/2020,Alabama,310
05/18/2020,Alabama,299
05/19/2020,Alabama,386
05/20/2020,Alabama,359
05/21/2020,Alabama,404
05/22/2020,Alabama,364
05/23/2020,Alabama,373
05/24/2020,Alabama,351
05/25/2020,Alabama,633
05/26/2020,Alabama,588
05/27/2020,Alabama,363
05/28/2020,Alabama,485
05/29/2020,Alabama,513
05/30/2020,Alabama,427
05/31/2020,Alabama,513
06/01/2020,Alabama,324
06/02/2020,Alabama,209
06/03/2020,Alabama,220
06/04/2020,Alabama,308
06/05/2020,Alabama,648
06/06/2020,Alabama,444
06/07/2020,Alabama,420
06/08/2020,Alabama,490
06/09/2020,Alabama,567
06/10/2020,Alabama,824
06/11/2020,Alabama,708
06/12/2020,Alabama,1031
06/13/2020,Alabama,958
06/14/2020,Alabama,819
06/15/2020,Alabama,302
06/16/2020,Alabama,546
06/17/2020,Alabama,903
06/18/2020,Alabama,729
06/19/2020,Alabama,547
06/20/2020,Alabama,456
06/21/2020,Alabama,438
06/22/2020,Alabama,647
06/23/2020,Alabama,1120
06/24/2020,Alabama,984
06/25/2020,Alabama,996
06/26/2020,Alabama,1022
06/27/2020,Alabama,179
06/28/2020,Alabama,1415
06/29/2020,Alabama,1081
06/30/2020,Alabama,882
07/01/2020,Alabama,1164
07/02/2020,Alabama,1687
07/03/2020,Alabama,908
07/04/2020,Alabama,956
07/05/2020,Alabama,797
07/06/2020,Alabama,901
07/07/2020,Alabama,1392
07/08/2020,Alabama,1782
07/09/2020,Alabama,1519
07/10/2020,Alabama,1628
07/11/2020,Alabama,1462
07/12/2020,Alabama,1968
07/13/2020,Alabama,1390
07/14/2020,Alabama,2100
07/15/2020,Alabama,1910
07/16/2020,Alabama,1929
07/17/2020,Alabama,2017
07/18/2020,Alabama,2022
07/19/2020,Alabama,1558
07/20/2020,Alabama,1502
07/21/2020,Alabama,1355
07/22/2020,Alabama,1991
07/23/2020,Alabama,2076
07/24/2020,Alabama,2102
07/25/2020,Alabama,1386
07/26/2020,Alabama,1759
07/27/2020,Alabama,1307
07/28/2020,Alabama,1450
07/29/2020,Alabama,1945
07/30/2020,Alabama,2001
07/31/2020,Alabama,1592
08/01/2020,Alabama,2021
08/02/2020,Alabama,1154
08/03/2020,Alabama,1043
08/04/2020,Alabama,949
08/05/2020,Alabama,1862
08/06/2020,Alabama,1716
08/07/2020,Alabama,1839
08/08/2020,Alabama,938
08/09/2020,Alabama,1612
08/10/2020,Alabama,926
08/11/2020,Alabama,1070
08/12/2020,Alabama,732
08/13/2020,Alabama,751
08/14/2020,Alabama,1116
08/15/2020,Alabama,828
08/16/2020,Alabama,742
08/17/2020,Alabama,1423
08/18/2020,Alabama,1318
08/19/2020,Alabama,1280
08/20/2020,Alabama,1038
08/21/2020,Alabama,1459
08/22/2020,Alabama,592
08/23/2020,Alabama,669
08/24/2020,Alabama,556
08/25/2020,Alabama,2116
08/26/2020,Alabama,1694
08/27/2020,Alabama,1129
08/28/2020,Alabama,1830
08/29/2020,Alabama,1270
08/30/2020,Alabama,786
08/31/2020,Alabama,1541
09/01/2020,Alabama,733
09/02/2020,Alabama,1006
09/03/2020,Alabama,979
09/04/2020,Alabama,1144
09/05/2020,Alabama,539
09/06/2020,Alabama,771
09/07/2020,Alabama,523
09/08/2020,Alabama,781
09/09/2020,Alabama,1051
09/10/2020,Alabama,1072
09/11/2020,Alabama,953
09/12/2020,Alabama,1043
09/13/2020,Alabama,687
09/14/2020,Alabama,749
09/15/2020,Alabama,1040
09/16/2020,Alabama,774
09/17/2020,Alabama,1046
09/18/2020,Alabama,1335
09/19/2020,Alabama,807
09/20/2020,Alabama,744
09/21/2020,Alabama,864
09/22/2020,Alabama,647
09/23/2020,Alabama,1035
09/24/2020,Alabama,2187
09/25/2020,Alabama,950
09/26/2020,Alabama,714
09/27/2020,Alabama,634
09/28/2020,Alabama,738
09/29/2020,Alabama,1220
09/30/2020,Alabama,1167
10/01/2020,Alabama,940
10/02/2020,Alabama,1654
10/03/2020,Alabama,773
10/04/2020,Alabama,527
10/05/2020,Alabama,729
10/06/2020,Alabama,992
10/07/2020,Alabama,582
10/08/2020,Alabama,1561
10/09/2020,Alabama,1181
10/10/2020,Alabama,800
10/11/2020,Alabama,710
10/12/2020,Alabama,1085
10/13/2020,Alabama,866
10/14/2020,Alabama,1206
10/15/2020,Alabama,1211
10/16/2020,Alabama,1296
10/17/2020,Alabama,969
10/18/2020,Alabama,846
10/19/2020,Alabama,1058
10/20/2020,Alabama,1112
10/21/2020,Alabama,1372
10/22/2020,Alabama,3709
10/23/2020,Alabama,2078
10/24/2020,Alabama,1243
10/25/2020,Alabama,881
10/26/2020,Alabama,1198
10/27/2020,Alabama,1309
10/28/2020,Alabama,1483
10/29/2020,Alabama,1311
10/30/2020,Alabama,1774
10/31/2020,Alabama,1609
11/01/2020,Alabama,822
11/02/2020,Alabama,1206
11/03/2020,Alabama,1773
11/04/2020,Alabama,1395
11/05/2020,Alabama,1567
11/06/2020,Alabama,1565
11/07/2020,Alabama,1377
11/08/2020,Alabama,1140
11/09/2020,Alabama,1793
11/10/2020,Alabama,2089
11/11/2020,Alabama,1960
11/12/2020,Alabama,2919
11/13/2020,Alabama,2239
11/14/2020,Alabama,1672
11/15/2020,Alabama,1589
11/16/2020,Alabama,1561
11/17/2020,Alabama,2666
11/18/2020,Alabama,2360
11/19/2020,Alabama,2516
11/20/2020,Alabama,2334
11/21/2020,Alabama,1581
11/22/2020,Alabama,1599
11/23/2020,Alabama,2757
11/24/2020,Alabama,2488
11/25/2020,Alabama,2718
11/26/2020,Alabama,874
11/27/2020,Alabama,2029
11/28/2020,Alabama,2168
11/29/2020,Alabama,2138
11/30/2020,Alabama,3445
12/01/2020,Alabama,3847
12/02/2020,Alabama,3534
12/03/2020,Alabama,3787
12/04/2020,Alabama,3325
12/05/2020,Alabama,2138
12/06/2020,Alabama,2263
12/07/2020,Alabama,4488
12/08/2020,Alabama,3516
12/09/2020,Alabama,4674
12/10/2020,Alabama,3935
12/11/2020,Alabama,4073
12/12/2020,Alabama,2663
12/13/2020,Alabama,2212
12/14/2020,Alabama,3833
12/15/2020,Alabama,4028
12/16/2020,Alabama,4168
12/17/2020,Alabama,5273
12/18/2020,Alabama,4129
12/19/2020,Alabama,2470
12/20/2020,Alabama,2530
12/21/2020,Alabama,4918
12/22/2020,Alabama,4587
12/23/2020,Alabama,3970
12/24/2020,Alabama,3535
12/25/2020,Alabama,1063
12/26/2020,Alabama,2321
12/27/2020,Alabama,2255
12/28/2020,Alabama,3972
12/29/2020,Alabama,4877
12/30/2020,Alabama,4572
12/31/2020,Alabama,4779
01/01/2021,Alabama,3621
01/02/2021,Alabama,2497
01/03/2021,Alabama,2101
01/04/2021,Alabama,5521
01/05/2021,Alabama,4647
01/06/2021,Alabama,5106
01/07/2021,Alabama,5051
01/08/2021,Alabama,5106
01/09/2021,Alabama,2822
01/10/2021,Alabama,2055
01/11/2021,Alabama,4003
01/12/2021,Alabama,3840
01/13/2021,Alabama,3840
01/14/2021,Alabama,3208
01/15/2021,Alabama,3180
01/16/2021,Alabama,1902
01/17/2021,Alabama,1488
01/18/2021,Alabama,2432
01/19/2021,Alabama,3256
01/20/2021,Alabama,2887
01/21/2021,Alabama,3548
01/22/2021,Alabama,3252
01/23/2021,Alabama,1774
01/24/2021,Alabama,1821
01/25/2021,Alabama,2930
01/26/2021,Alabama,3105
01/27/2021,Alabama,3547
01/28/2021,Alabama,2868
01/29/2021,Alabama,2220
01/30/2021,Alabama,1839
01/31/2021,Alabama,1177
02/01/2021,Alabama,2203
02/02/2021,Alabama,2246
02/03/2021,Alabama,2731
02/04/2021,Alabama,1608
02/05/2021,Alabama,1991
02/06/2021,Alabama,1002
02/07/2021,Alabama,1057
02/08/2021,Alabama,1486
02/09/2021,Alabama,1519
02/10/2021,Alabama,1574
02/11/2021,Alabama,1252
02/12/2021,Alabama,1194
02/13/2021,Alabama,1044
02/14/2021,Alabama,650
02/15/2021,Alabama,871
02/16/2021,Alabama,954
02/17/2021,Alabama,1025
02/18/2021,Alabama,810
02/19/2021,Alabama,782
02/20/2021,Alabama,753
02/21/2021,Alabama,665
02/22/2021,Alabama,1349
02/23/2021,Alabama,1360
02/24/2021,Alabama,969
02/25/2021,Alabama,759
02/26/2021,Alabama,899
02/27/2021,Alabama,466
02/28/2021,Alabama,545
03/01/2021,Alabama,721
03/02/2021,Alabama,2666
03/03/2021,Alabama,1056
03/04/2021,Alabama,844
03/05/2021,Alabama,602
03/06/2021,Alabama,392
03/07/2021,Alabama,253
03/08/2021,Alabama,555
03/09/2021,Alabama,811
03/10/2021,Alabama,879
03/11/2021,Alabama,550
03/12/2021,Alabama,616
03/13/2021,Alabama,363
03/14/2021,Alabama,4230
03/15/2021,Alabama,473
03/16/2021,Alabama,720
03/17/2021,Alabama,563
03/18/2021,Alabama,515
03/19/2021,Alabama,531
03/20/2021,Alabama,365
03/21/2021,Alabama,297
03/22/2021,Alabama,187
03/23/2021,Alabama,898
03/24/2021,Alabama,509
03/25/2021,Alabama,455
03/26/2021,Alabama,488
03/27/2021,Alabama,314
03/28/2021,Alabama,209
03/29/2021,Alabama,375
03/30/2021,Alabama,455
03/31/2021,Alabama,455
04/01/2021,Alabama,438
04/02/2021,Alabama,352
04/03/2021,Alabama,182
04/04/2021,Alabama,118
04/05/2021,Alabama,263
04/06/2021,Alabama,415
04/07/2021,Alabama,426
04/08/2021,Alabama,340
04/09/2021,Alabama,358
04/10/2021,Alabama,296
04/11/2021,Alabama,168
04/12/2021,Alabama,1453
04/13/2021,Alabama,468
04/14/2021,Alabama,410
04/15/2021,Alabama,412
04/16/2021,Alabama,506
04/17/2021,Alabama,258
04/18/2021,Alabama,103
04/19/2021,Alabama,1435
04/20/2021,Alabama,472
04/21/2021,Alabama,654
04/22/2021,Alabama,416
04/23/2021,Alabama,411
04/24/2021,Alabama,242
04/25/2021,Alabama,251
04/26/2021,Alabama,294
04/27/2021,Alabama,423
04/28/2021,Alabama,437
04/29/2021,Alabama,406
04/30/2021,Alabama,368
05/01/2021,Alabama,238
05/02/2021,Alabama,168
05/03/2021,Alabama,353
05/04/2021,Alabama,377
05/05/2021,Alabama,585
05/06/2021,Alabama,334
05/07/2021,Alabama,425
05/08/2021,Alabama,243
05/09/2021,Alabama,117
05/10/2021,Alabama,309
05/11/2021,Alabama,371
05/12/2021,Alabama,1140
05/13/2021,Alabama,5331
05/14/2021,Alabama,1453
05/15/2021,Alabama,252
05/16/2021,Alabama,178
05/17/2021,Alabama,372
05/18/2021,Alabama,335
05/19/2021,Alabama,330
05/20/2021,Alabama,457
05/21/2021,Alabama,251
05/22/2021,Alabama,189
05/23/2021,Alabama,131
05/24/2021,Alabama,321
05/25/2021,Alabama,280
05/26/2021,Alabama,346
05/27/2021,Alabama,233
05/28/2021,Alabama,229
05/29/2021,Alabama,130
05/30/2021,Alabama,106
05/31/2021,Alabama,101
06/01/2021,Alabama,209
06/02/2021,Alabama,243
06/03/2021,Alabama,283
06/04/2021,Alabama,230
06/05/2021,Alabama,99
06/06/2021,Alabama,74
06/07/2021,Alabama,199
06/08/2021,Alabama,165
06/09/2021,Alabama,216
06/10/2021,Alabama,139
06/11/2021,Alabama,254
06/12/2021,Alabama,131
06/13/2021,Alabama,119
06/14/2021,Alabama,161
06/15/2021,Alabama,171
06/16/2021,Alabama,153
06/17/2021,Alabama,185
06/18/2021,Alabama,147
06/19/2021,Alabama,112
06/20/2021,Alabama,87
06/21/2021,Alabama,177
06/22/2021,Alabama,237
06/23/2021,Alabama,218
06/24/2021,Alabama,248
06/25/2021,Alabama,177
06/26/2021,Alabama,176
06/27/2021,Alabama,154
06/28/2021,Alabama,199
06/29/2021,Alabama,329
06/30/2021,Alabama,281
07/01/2021,Alabama,304
07/02/2021,Alabama,248
07/03/2021,Alabama,165
07/04/2021,Alabama,124
07/05/2021,Alabama,185
07/06/2021,Alabama,540
07/07/2021,Alabama,538
07/08/2021,Alabama,571
07/09/2021,Alabama,445
07/10/2021,Alabama,306
07/11/2021,Alabama,288
07/12/2021,Alabama,704
07/13/2021,Alabama,667
07/14/2021,Alabama,951
07/15/2021,Alabama,968
07/16/2021,Alabama,860
07/17/2021,Alabama,701
07/18/2021,Alabama,636
07/19/2021,Alabama,1387
07/20/2021,Alabama,1550
07/21/2021,Alabama,1509
07/22/2021,Alabama,1766
07/23/2021,Alabama,1865
07/24/2021,Alabama,1495
07/25/2021,Alabama,1398
07/26/2021,Alabama,2691
07/27/2021,Alabama,2668
07/28/2021,Alabama,2722
07/29/2021,Alabama,2776
07/30/2021,Alabama,2592
07/31/2021,Alabama,1752
08/01/2021,Alabama,1700
08/02/2021,Alabama,3264
08/03/2021,Alabama,3412
08/04/2021,Alabama,3791
08/05/2021,Alabama,3600
08/06/2021,Alabama,3877
08/07/2021,Alabama,310
08/08/2021,Alabama,4519
08/09/2021,Alabama,3794
08/10/2021,Alabama,3907
08/11/2021,Alabama,4171
08/12/2021,Alabama,3920
08/13/2021,Alabama,3593
08/14/2021,Alabama,3251
08/15/2021,Alabama,2353
08/16/2021,Alabama,4017
08/17/2021,Alabama,4607
08/18/2021,Alabama,3793
08/19/2021,Alabama,4445
08/20/2021,Alabama,5459
08/21/2021,Alabama,3247
08/22/2021,Alabama,2539
08/23/2021,Alabama,3482
08/24/2021,Alabama,3666
08/25/2021,Alabama,4057
08/26/2021,Alabama,4975
08/27/2021,Alabama,6104
08/28/2021,Alabama,3311
08/29/2021,Alabama,3074
08/30/2021,Alabama,5155
08/31/2021,Alabama,4799
09/01/2021,Alabama,5210
09/02/2021,Alabama,5187
09/03/2021,Alabama,4446
09/04/2021,Alabama,2852
09/05/2021,Alabama,2486
09/06/2021,Alabama,2567
09/07/2021,Alabama,4818
09/08/2021,Alabama,4412
09/09/2021,Alabama,5019
09/10/2021,Alabama,4420
09/11/2021,Alabama,1844
09/12/2021,Alabama,2513
09/13/2021,Alabama,3903
09/14/2021,Alabama,3664
09/15/2021,Alabama,3935
09/16/2021,Alabama,3064
09/17/2021,Alabama,3368
09/18/2021,Alabama,1970
09/19/2021,Alabama,1832
09/20/2021,Alabama,3243
09/21/2021,Alabama,3031
09/22/2021,Alabama,3283
09/23/2021,Alabama,2581
09/24/2021,Alabama,2931
09/25/2021,Alabama,1540
09/26/2021,Alabama,1426
09/27/2021,Alabama,2006
09/28/2021,Alabama,2119
09/29/2021,Alabama,1692
09/30/2021,Alabama,1896
10/01/2021,Alabama,1421
10/02/2021,Alabama,877
10/03/2021,Alabama,707
10/04/2021,Alabama,1539
10/05/2021,Alabama,1318
10/06/2021,Alabama,1304
10/07/2021,Alabama,1102
10/08/2021,Alabama,1010
10/09/2021,Alabama,641
10/10/2021,Alabama,460
10/11/2021,Alabama,897
10/12/2021,Alabama,1115
10/13/2021,Alabama,1143
10/14/2021,Alabama,1139
10/15/2021,Alabama,903
10/16/2021,Alabama,522
10/17/2021,Alabama,336
10/18/2021,Alabama,1041
10/19/2021,Alabama,724
10/20/2021,Alabama,1062
10/21/2021,Alabama,1613
10/22/2021,Alabama,983
10/23/2021,Alabama,400
10/24/2021,Alabama,295
10/25/2021,Alabama,991
10/26/2021,Alabama,7281
10/27/2021,Alabama,2087
10/28/2021,Alabama,622
10/29/2021,Alabama,558
10/30/2021,Alabama,355
10/31/2021,Alabama,229
11/01/2021,Alabama,935
11/02/2021,Alabama,621
11/03/2021,Alabama,1177
11/04/2021,Alabama,757
11/05/2021,Alabama,608
11/06/2021,Alabama,262
11/07/2021,Alabama,217
11/08/2021,Alabama,1066
11/09/2021,Alabama,233
11/10/2021,Alabama,1222
11/11/2021,Alabama,536
11/12/2021,Alabama,720
11/13/2021,Alabama,245
11/14/2021,Alabama,224
11/15/2021,Alabama,649
11/16/2021,Alabama,637
11/17/2021,Alabama,611
11/18/2021,Alabama,767
11/19/2021,Alabama,613
11/20/2021,Alabama,258
11/21/2021,Alabama,243
11/22/2021,Alabama,703
11/23/2021,Alabama,501
11/24/2021,Alabama,526
11/25/2021,Alabama,99
11/26/2021,Alabama,257
11/27/2021,Alabama,145
11/28/2021,Alabama,195
11/29/2021,Alabama,595
11/30/2021,Alabama,703
12/01/2021,Alabama,732
12/02/2021,Alabama,655
12/03/2021,Alabama,672
12/04/2021,Alabama,270
12/05/2021,Alabama,263
12/06/2021,Alabama,761
12/07/2021,Alabama,723
12/08/2021,Alabama,718
12/09/2021,Alabama,635
12/10/2021,Alabama,706
12/11/2021,Alabama,310
12/12/2021,Alabama,383
12/13/2021,Alabama,1596
12/14/2021,Alabama,696
12/15/2021,Alabama,832
12/16/2021,Alabama,887
12/17/2021,Alabama,761
12/18/2021,Alabama,529
12/19/2021,Alabama,552
12/20/2021,Alabama,1397
12/21/2021,Alabama,1628
12/22/2021,Alabama,2169
12/23/2021,Alabama,2581
12/24/2021,Alabama,2281
12/25/2021,Alabama,783
12/26/2021,Alabama,1951
12/27/2021,Alabama,4306
12/28/2021,Alabama,6369
12/29/2021,Alabama,8462
12/30/2021,Alabama,8639
12/31/2021,Alabama,6762
01/01/2022,Alabama,4987
01/02/2022,Alabama,4190
01/03/2022,Alabama,8913
01/04/2022,Alabama,11901
01/05/2022,Alabama,13072
01/06/2022,Alabama,10876
01/07/2022,Alabama,10774
01/08/2022,Alabama,9585
01/09/2022,Alabama,6163
01/10/2022,Alabama,10521
01/11/2022,Alabama,12027
01/12/2022,Alabama,14056
01/13/2022,Alabama,12837
01/14/2022,Alabama,12462
01/15/2022,Alabama,10029
01/16/2022,Alabama,7619
01/17/2022,Alabama,9685
01/18/2022,Alabama,17092
01/19/2022,Alabama,16137
01/20/2022,Alabama,16223
01/21/2022,Alabama,15840
01/22/2022,Alabama,7434
01/23/2022,Alabama,5681
01/24/2022,Alabama,11194
01/25/2022,Alabama,10501
01/26/2022,Alabama,11514
01/27/2022,Alabama,11088
01/28/2022,Alabama,10419
01/29/2022,Alabama,5392
01/30/2022,Alabama,5017
01/31/2022,Alabama,5759
02/01/2022,Alabama,5578
02/02/2022,Alabama,5261
02/03/2022,Alabama,4998
02/04/2022,Alabama,3354
02/05/2022,Alabama,0
02/06/2022,Alabama,3699
02/07/2022,Alabama,3772
02/08/2022,Alabama,3105
02/09/2022,Alabama,2722
02/10/2022,Alabama,2876
02/11/2022,Alabama,2388
02/12/2022,Alabama,871
02/13/2022,Alabama,730
02/14/2022,Alabama,2332
02/15/2022,Alabama,1965
02/16/2022,Alabama,2023
02/17/2022,Alabama,1459
02/18/2022,Alabama,1151
02/19/2022,Alabama,417
02/20/2022,Alabama,393
02/21/2022,Alabama,723
02/22/2022,Alabama,1257
02/23/2022,Alabama,1218
02/24/2022,Alabama,1230
02/25/2022,Alabama,1156
02/26/2022,Alabama,340
02/27/2022,Alabama,209
02/28/2022,Alabama,805
03/01/2022,Alabama,1279
03/02/2022,Alabama,834
03/03/2022,Alabama,575
03/04/2022,Alabama,3332
03/05/2022,Alabama,184
03/06/2022,Alabama,106
03/07/2022,Alabama,721
03/08/2022,Alabama,466
03/09/2022,Alabama,555
03/10/2022,Alabama,432
03/11/2022,Alabama,309
03/12/2022,Alabama,84
03/13/2022,Alabama,51
03/14/2022,Alabama,197
03/15/2022,Alabama,437
03/16/2022,Alabama,547
03/17/2022,Alabama,497
03/18/2022,Alabama,234
03/19/2022,Alabama,92
03/20/2022,Alabama,66
03/21/2022,Alabama,195
03/22/2022,Alabama,207
03/23/2022,Alabama,405
03/24/2022,Alabama,186
03/25/2022,Alabama,1888
03/26/2022,Alabama,90
03/27/2022,Alabama,47
03/28/2022,Alabama,306
03/29/2022,Alabama,253
03/30/2022,Alabama,278
03/31/2022,Alabama,186
04/01/2022,Alabama,275
04/02/2022,Alabama,68
04/03/2022,Alabama,59
04/04/2022,Alabama,255
04/05/2022,Alabama,244
04/06/2022,Alabama,214
04/07/2022,Alabama,188
04/08/2022,Alabama,228
04/09/2022,Alabama,77
04/10/2022,Alabama,63
04/11/2022,Alabama,242
04/12/2022,Alabama,200
04/13/2022,Alabama,213
04/14/2022,Alabama,236
04/15/2022,Alabama,187
04/16/2022,Alabama,85
04/17/2022,Alabama,70
04/18/2022,Alabama,296
04/19/2022,Alabama,211
04/20/2022,Alabama,267
04/21/2022,Alabama,253
04/22/2022,Alabama,515
04/23/2022,Alabama,106
04/24/2022,Alabama,77
04/25/2022,Alabama,264
04/26/2022,Alabama,242
04/27/2022,Alabama,292
04/28/2022,Alabama,212
04/29/2022,Alabama,235
04/30/2022,Alabama,124
05/01/2022,Alabama,87
05/02/2022,Alabama,324
05/03/2022,Alabama,339
05/04/2022,Alabama,355
05/05/2022,Alabama,268
05/06/2022,Alabama,285
05/07/2022,Alabama,151
05/08/2022,Alabama,90
05/09/2022,Alabama,546
05/10/2022,Alabama,416
05/11/2022,Alabama,466
05/12/2022,Alabama,426
05/13/2022,Alabama,401
05/14/2022,Alabama,266
05/15/2022,Alabama,279
05/16/2022,Alabama,490
05/17/2022,Alabama,548
05/18/2022,Alabama,652
05/19/2022,Alabama,581
05/20/2022,Alabama,545
05/21/2022,Alabama,413
05/22/2022,Alabama,336
05/23/2022,Alabama,650
05/24/2022,Alabama,823
05/25/2022,Alabama,862
05/26/2022,Alabama,1098
05/27/2022,Alabama,974
05/28/2022,Alabama,478
05/29/2022,Alabama,506
05/30/2022,Alabama,573
05/31/2022,Alabama,1026
06/01/2022,Alabama,1135
06/02/2022,Alabama,1140
06/03/2022,Alabama,1188
06/04/2022,Alabama,712
06/05/2022,Alabama,579
06/06/2022,Alabama,1287
06/07/2022,Alabama,1080
06/08/2022,Alabama,1187
06/09/2022,Alabama,1193
06/10/2022,Alabama,1398
06/11/2022,Alabama,818
06/12/2022,Alabama,754
06/13/2022,Alabama,1556
06/14/2022,Alabama,1647
06/15/2022,Alabama,1729
06/16/2022,Alabama,1831
06/17/2022,Alabama,1669
06/18/2022,Alabama,962
06/19/2022,Alabama,757
06/20/2022,Alabama,1742
06/21/2022,Alabama,2049
06/22/2022,Alabama,2108
06/23/2022,Alabama,2044
06/24/2022,Alabama,2101
06/25/2022,Alabama,1186
06/26/2022,Alabama,935
01/22/2020,Arkansas,0
01/23/2020,Arkansas,0
01/24/2020,Arkansas,0
01/25/2020,Arkansas,0
01/26/2020,Arkansas,0
01/27/2020,Arkansas,0
01/28/2020,Arkansas,0
01/29/2020,Arkansas,0
01/30/2020,Arkansas,0
01/31/2020,Arkansas,0
02/01/2020,Arkansas,0
02/02/2020,Arkansas,0
02/03/2020,Arkansas,0
02/04/2020,Arkansas,0
02/05/2020,Arkansas,0
02/06/2020,Arkansas,0
02/07/2020,Arkansas,0
02/08/2020,Arkansas,0
02/09/2020,Arkansas,0
02/10/2020,Arkansas,0
02/11/2020,Arkansas,0
02/12/2020,Arkansas,0
02/13/2020,Arkansas,0
02/14/2020,Arkansas,0
02/15/2020,Arkansas,0
02/16/2020,Arkansas,0
02/17/2020,Arkansas,0
02/18/2020,Arkansas,0
02/19/2020,Arkansas,0
02/20/2020,Arkansas,0
02/21/2020,Arkansas,0
02/22/2020,Arkansas,0
02/23/2020,Arkansas,0
02/24/2020,Arkansas,0
02/25/2020,Arkansas,0
02/26/2020,Arkansas,0
02/27/2020,Arkansas,0
02/28/2020,Arkansas,0
02/29/2020,Arkansas,0
03/01/2020,Arkansas,0
03/02/2020,Arkansas,0
03/03/2020,Arkansas,0
03/04/2020,Arkansas,0
03/05/2020,Arkansas,0
03/06/2020,Arkansas,0
03/07/2020,Arkansas,0
03/08/2020,Arkansas,0
03/09/2020,Arkansas,0
03/10/2020,Arkansas,0
03/11/2020,Arkansas,1
03/12/2020,Arkansas,5
03/13/2020,Arkansas,3
03/14/2020,Arkansas,3
03/15/2020,Arkansas,4
03/16/2020,Arkansas,1
03/17/2020,Arkansas,7
03/18/2020,Arkansas,13
03/19/2020,Arkansas,27
03/20/2020,Arkansas,36
03/21/2020,Arkansas,18
03/22/2020,Arkansas,46
03/23/2020,Arkansas,33
03/24/2020,Arkansas,33
03/25/2020,Arkansas,76
03/26/2020,Arkansas,43
03/27/2020,Arkansas,37
03/28/2020,Arkansas,23
03/29/2020,Arkansas,34
03/30/2020,Arkansas,61
03/31/2020,Arkansas,56
04/01/2020,Arkansas,54
04/02/2020,Arkansas,65
04/03/2020,Arkansas,59
04/04/2020,Arkansas,5
04/05/2020,Arkansas,110
04/06/2020,Arkansas,62
04/07/2020,Arkansas,78
04/08/2020,Arkansas,78
04/09/2020,Arkansas,56
04/10/2020,Arkansas,75
04/11/2020,Arkansas,32
04/12/2020,Arkansas,73
04/13/2020,Arkansas,103
04/14/2020,Arkansas,88
04/15/2020,Arkansas,85
04/16/2020,Arkansas,52
04/17/2020,Arkansas,67
04/18/2020,Arkansas,75
04/19/2020,Arkansas,4
04/20/2020,Arkansas,183
04/21/2020,Arkansas,298
04/22/2020,Arkansas,19
04/23/2020,Arkansas,184
04/24/2020,Arkansas,345
04/25/2020,Arkansas,99
04/26/2020,Arkansas,32
04/27/2020,Arkansas,114
04/28/2020,Arkansas,66
04/29/2020,Arkansas,71
04/30/2020,Arkansas,63
05/01/2020,Arkansas,55
05/02/2020,Arkansas,62
05/03/2020,Arkansas,59
05/04/2020,Arkansas,38
05/05/2020,Arkansas,27
05/06/2020,Arkansas,115
05/07/2020,Arkansas,54
05/08/2020,Arkansas,82
05/09/2020,Arkansas,237
05/10/2020,Arkansas,0
05/11/2020,Arkansas,59
05/12/2020,Arkansas,121
05/13/2020,Arkansas,72
05/14/2020,Arkansas,112
05/15/2020,Arkansas,115
05/16/2020,Arkansas,115
05/17/2020,Arkansas,181
05/18/2020,Arkansas,54
05/19/2020,Arkansas,110
05/20/2020,Arkansas,80
05/21/2020,Arkansas,455
05/22/2020,Arkansas,154
05/23/2020,Arkansas,163
05/24/2020,Arkansas,147
05/25/2020,Arkansas,107
05/26/2020,Arkansas,151
05/27/2020,Arkansas,97
05/28/2020,Arkansas,261
05/29/2020,Arkansas,239
05/30/2020,Arkansas,236
05/31/2020,Arkansas,240
06/01/2020,Arkansas,190
06/02/2020,Arkansas,375
06/03/2020,Arkansas,249
06/04/2020,Arkansas,358
06/05/2020,Arkansas,226
06/06/2020,Arkansas,450
06/07/2020,Arkansas,325
06/08/2020,Arkansas,314
06/09/2020,Arkansas,340
